               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10954,            0.016494,            0.073991,            0.010314,                0.35,            0.016188,           0.0030422,            0.091368,            0.011254,            0.078708,              0.0973,              0.0003,              0.0003
                   1,             0.10562,            0.016945,            0.075369,             0.01107,                 0.4,            0.020352,           0.0039926,            0.080343,            0.013039,            0.072632,            0.093693,          0.00069307,          0.00069307
                   2,            0.095738,            0.023676,            0.072027,             0.01206,             0.49167,            0.032145,           0.0063326,            0.069031,            0.015398,            0.065667,            0.090078,           0.0010782,           0.0010782
                   3,            0.087033,            0.024311,             0.06811,            0.010993,             0.48333,            0.029152,           0.0069636,            0.064345,            0.016404,            0.059441,            0.086455,           0.0014555,           0.0014555
                   4,            0.077951,            0.025894,             0.06269,            0.010286,                0.55,            0.022078,           0.0057564,            0.061703,            0.016763,            0.055901,            0.082825,           0.0018248,           0.0018248
                   5,             0.07816,            0.027973,             0.05881,            0.011533,                0.95,            0.032299,           0.0095477,            0.058793,            0.016517,            0.051011,            0.079186,           0.0021861,           0.0021861
                   6,            0.070268,            0.024483,            0.053641,            0.011046,                   1,             0.10924,             0.03039,            0.061521,            0.015334,            0.045696,             0.07554,           0.0025396,           0.0025396
                   7,            0.072069,            0.029726,            0.048069,           0.0099434,                   1,             0.11317,            0.031152,            0.063479,            0.013826,            0.040071,            0.071885,           0.0028852,           0.0028852
                   8,            0.067574,            0.024251,             0.04519,            0.084601,             0.25833,             0.12019,            0.033792,            0.058175,            0.013513,            0.038145,            0.068223,           0.0032228,           0.0032228
                   9,            0.067804,            0.021342,             0.04137,            0.038416,                 0.7,            0.054563,            0.018848,            0.066705,            0.010746,            0.037334,            0.064553,           0.0035525,           0.0035525
                  10,            0.069094,            0.022245,            0.039964,             0.13678,             0.68508,             0.27368,            0.080998,             0.06878,            0.010612,            0.035849,            0.060874,           0.0038743,           0.0038743
                  11,            0.071112,            0.024803,            0.039723,            0.089868,              0.6873,             0.10826,            0.028436,             0.06153,            0.010252,            0.036452,            0.057188,           0.0041882,           0.0041882
                  12,            0.064277,            0.018827,            0.035495,             0.15191,                 0.9,             0.21217,            0.072139,            0.068462,             0.01035,             0.03618,            0.053494,           0.0044941,           0.0044941
                  13,            0.065485,            0.019813,            0.035144,             0.14135,             0.66667,             0.20728,            0.059592,            0.067335,            0.010837,            0.034533,            0.049792,           0.0047922,           0.0047922
                  14,            0.057303,            0.015952,            0.032435,             0.38506,             0.63333,              0.5075,             0.26493,            0.069938,            0.011188,            0.033784,            0.046082,           0.0050823,           0.0050823
                  15,            0.067081,            0.020421,            0.035763,             0.18001,             0.41667,             0.19659,             0.04806,            0.059902,             0.01124,            0.032973,            0.042364,           0.0053644,           0.0053644
                  16,            0.065055,            0.020698,            0.032616,             0.46251,             0.77509,             0.52094,             0.12396,            0.065226,            0.011709,            0.032976,            0.038639,           0.0056387,           0.0056387
                  17,            0.064697,            0.016221,            0.034685,             0.12231,             0.56667,             0.19266,            0.044081,            0.060376,            0.010754,            0.032029,            0.034905,           0.0059051,           0.0059051
                  18,            0.063623,            0.017324,            0.032017,             0.20664,               0.575,             0.30636,            0.080345,            0.064563,            0.010649,            0.030762,            0.031163,           0.0061635,           0.0061635
                  19,             0.06874,            0.015636,            0.032201,             0.47375,             0.74341,             0.59354,             0.33002,            0.065454,           0.0099957,            0.031151,            0.027414,            0.006414,            0.006414
                  20,            0.065914,            0.016123,            0.031421,             0.26559,             0.60242,             0.42378,             0.16154,            0.088485,           0.0093666,            0.029948,            0.023657,           0.0066566,           0.0066566
                  21,            0.080877,            0.017574,            0.033229,              0.2927,             0.75859,             0.37041,             0.13923,            0.057599,           0.0098974,            0.030706,            0.019891,           0.0068913,           0.0068913
                  22,            0.060617,            0.017134,            0.033202,             0.31219,             0.78979,             0.42053,             0.20102,            0.057336,           0.0091822,            0.029944,            0.016118,            0.007118,            0.007118
                  23,            0.059669,            0.019763,            0.033099,             0.18449,             0.50833,              0.2758,            0.066845,            0.074271,           0.0084864,            0.031553,            0.012337,           0.0073369,           0.0073369
                  24,            0.073711,            0.015447,             0.03082,             0.26027,             0.51667,             0.34326,             0.20781,            0.062353,            0.009226,            0.029782,           0.0085478,           0.0075478,           0.0075478
                  25,            0.069547,            0.014248,            0.032657,              0.3118,               0.625,             0.40163,             0.18364,            0.061788,           0.0091163,            0.029153,            0.007525,            0.007525,            0.007525
                  26,             0.06605,            0.016353,            0.032167,             0.17096,                 0.8,             0.23712,            0.084015,            0.051959,           0.0095123,            0.028356,            0.007525,            0.007525,            0.007525
                  27,            0.056965,            0.016566,            0.031447,             0.40025,             0.64167,             0.50082,             0.15704,            0.063953,           0.0092103,            0.027936,            0.007426,            0.007426,            0.007426
                  28,             0.06212,            0.014947,             0.02935,             0.50418,             0.80833,             0.62259,             0.30683,            0.052139,           0.0095406,             0.02854,            0.007327,            0.007327,            0.007327
                  29,            0.054689,             0.01922,            0.028762,             0.35413,             0.63333,             0.52441,            0.091143,            0.054856,           0.0095479,             0.02767,            0.007228,            0.007228,            0.007228
                  30,            0.063162,             0.01681,            0.029688,             0.48996,             0.88333,             0.65692,              0.1774,            0.043424,           0.0099112,            0.028667,            0.007129,            0.007129,            0.007129
                  31,            0.048594,            0.017619,            0.030168,             0.47254,             0.82954,             0.62203,             0.42458,            0.050384,           0.0091966,            0.027472,             0.00703,             0.00703,             0.00703
                  32,            0.055144,            0.016137,            0.031799,             0.28743,               0.675,             0.33098,             0.14395,            0.057482,           0.0089024,            0.027869,            0.006931,            0.006931,            0.006931
                  33,            0.054532,            0.016512,            0.031058,             0.48035,             0.77877,             0.61136,             0.33958,            0.037343,           0.0088594,            0.028187,            0.006832,            0.006832,            0.006832
                  34,            0.043751,            0.017193,            0.031825,             0.42341,                 0.7,             0.59124,             0.37161,            0.053737,           0.0085397,            0.028709,            0.006733,            0.006733,            0.006733
                  35,            0.056473,             0.01697,            0.029315,              0.3775,             0.71667,             0.51816,             0.22213,            0.042798,           0.0086221,            0.028793,            0.006634,            0.006634,            0.006634
                  36,            0.049276,             0.01574,            0.028874,             0.49542,             0.85833,             0.59193,             0.15181,            0.050166,           0.0079046,            0.029231,            0.006535,            0.006535,            0.006535
                  37,            0.052788,             0.01743,            0.030241,             0.28789,             0.83333,             0.46384,             0.25826,            0.040954,           0.0078655,            0.028579,            0.006436,            0.006436,            0.006436
                  38,            0.044015,            0.014837,            0.030362,             0.30618,             0.61274,             0.46799,             0.24263,            0.045261,           0.0077301,            0.028566,            0.006337,            0.006337,            0.006337
                  39,            0.049533,            0.015755,            0.030224,             0.30332,               0.775,             0.43574,              0.2335,            0.045115,            0.007321,             0.02795,            0.006238,            0.006238,            0.006238
                  40,            0.045519,            0.015392,            0.030367,             0.34179,             0.75833,             0.47146,             0.25369,            0.040066,           0.0074395,            0.028171,            0.006139,            0.006139,            0.006139
                  41,            0.047033,            0.014872,            0.030023,             0.34553,             0.60833,             0.47546,             0.28745,             0.03882,           0.0077069,            0.028044,             0.00604,             0.00604,             0.00604
                  42,            0.040929,            0.013558,            0.029298,             0.30794,             0.60455,             0.43491,             0.19397,            0.047836,           0.0073447,            0.027979,            0.005941,            0.005941,            0.005941
                  43,            0.047637,            0.014728,            0.029364,              0.3661,             0.83333,              0.5089,             0.27138,            0.033733,           0.0075135,            0.028197,            0.005842,            0.005842,            0.005842
                  44,            0.036933,            0.015922,            0.029515,             0.43312,             0.90833,             0.56685,             0.36455,            0.036275,            0.007195,            0.028297,            0.005743,            0.005743,            0.005743
                  45,            0.038904,            0.012675,            0.028007,             0.35166,             0.85833,             0.47891,             0.24387,             0.03684,           0.0072476,            0.028703,            0.005644,            0.005644,            0.005644
                  46,            0.039278,            0.014575,            0.029043,             0.42068,                0.95,             0.58782,             0.36584,            0.039171,            0.006984,            0.027814,            0.005545,            0.005545,            0.005545
                  47,            0.042679,            0.011907,            0.028817,              0.5174,             0.98333,             0.62724,             0.46145,            0.028945,           0.0069462,            0.027457,            0.005446,            0.005446,            0.005446
                  48,            0.034133,            0.012597,            0.029484,             0.29533,              0.9706,              0.3902,             0.24122,              0.0403,           0.0069331,            0.026525,            0.005347,            0.005347,            0.005347
                  49,            0.042082,            0.014822,            0.029229,             0.38107,             0.76531,             0.49954,              0.2533,             0.03167,           0.0067515,            0.026303,            0.005248,            0.005248,            0.005248
                  50,            0.039364,            0.012386,            0.030099,             0.47964,             0.91667,             0.61198,             0.39323,            0.033037,           0.0067827,            0.025804,            0.005149,            0.005149,            0.005149
                  51,             0.04019,            0.011619,            0.027495,             0.49851,              0.9419,             0.64848,             0.47558,            0.023934,           0.0066609,            0.025676,             0.00505,             0.00505,             0.00505
                  52,            0.031968,            0.011738,            0.029834,              0.4018,                 0.9,             0.57621,             0.29535,            0.037498,           0.0067004,            0.025955,            0.004951,            0.004951,            0.004951
                  53,            0.038595,            0.012739,            0.029343,             0.50686,                   1,             0.67549,             0.44317,            0.025833,           0.0065632,            0.026449,            0.004852,            0.004852,            0.004852
                  54,            0.032654,            0.013421,            0.028833,             0.45065,             0.91255,             0.63289,             0.39964,            0.032934,           0.0064707,            0.025848,            0.004753,            0.004753,            0.004753
                  55,            0.038587,            0.012542,            0.028117,              0.5117,             0.89622,             0.68466,             0.39561,             0.02711,           0.0065052,            0.026015,            0.004654,            0.004654,            0.004654
                  56,            0.032776,            0.012167,            0.028164,             0.50472,              0.8303,             0.68033,             0.40645,            0.029609,           0.0064694,            0.025274,            0.004555,            0.004555,            0.004555
                  57,            0.034727,            0.011596,            0.029082,             0.51939,               0.925,             0.69975,             0.45296,            0.025473,           0.0063239,            0.025094,            0.004456,            0.004456,            0.004456
                  58,            0.030776,            0.012866,            0.027569,             0.51373,                0.95,             0.68178,             0.39548,            0.030691,           0.0064201,              0.0247,            0.004357,            0.004357,            0.004357
                  59,            0.032048,            0.011619,            0.027475,             0.51192,                0.95,             0.69992,             0.49786,            0.023366,           0.0062243,            0.024696,            0.004258,            0.004258,            0.004258
                  60,            0.030317,            0.012188,            0.029558,             0.51921,                 0.9,             0.68286,             0.44075,            0.029471,           0.0062624,            0.024797,            0.004159,            0.004159,            0.004159
                  61,             0.03709,            0.012478,            0.031462,             0.52293,             0.91889,              0.6815,             0.42995,            0.021889,           0.0060222,            0.025193,             0.00406,             0.00406,             0.00406
                  62,            0.032108,            0.010537,            0.028444,             0.52296,             0.91896,              0.6754,             0.40109,            0.028634,           0.0060906,             0.02539,            0.003961,            0.003961,            0.003961
                  63,            0.032279,            0.011035,            0.028595,             0.50848,             0.95131,               0.669,             0.44286,            0.019702,           0.0058953,            0.025609,            0.003862,            0.003862,            0.003862
                  64,            0.029031,             0.01143,            0.029069,             0.51763,               0.925,             0.66882,             0.41468,            0.032555,           0.0059963,            0.025178,            0.003763,            0.003763,            0.003763
                  65,             0.03444,            0.010677,            0.027819,             0.52447,             0.94467,             0.67446,             0.48123,            0.018703,           0.0057829,            0.025045,            0.003664,            0.003664,            0.003664
                  66,            0.027596,            0.011561,            0.028698,             0.53012,             0.91255,             0.69637,             0.39803,            0.029444,           0.0059338,             0.02446,            0.003565,            0.003565,            0.003565
                  67,            0.032069,           0.0098721,            0.029439,             0.52909,             0.90904,             0.69775,              0.4974,            0.018883,           0.0056925,            0.024361,            0.003466,            0.003466,            0.003466
                  68,            0.023357,            0.010988,            0.026679,             0.53519,                 0.9,             0.71598,             0.43095,            0.027686,            0.005856,            0.023665,            0.003367,            0.003367,            0.003367
                  69,            0.030958,            0.011068,            0.027963,             0.53709,                 0.9,             0.72155,             0.51446,            0.018401,           0.0056309,            0.023278,            0.003268,            0.003268,            0.003268
                  70,            0.026712,            0.011933,            0.026034,             0.53511,               0.925,             0.72608,             0.46278,            0.024374,           0.0057443,            0.022623,            0.003169,            0.003169,            0.003169
                  71,            0.030641,             0.01177,             0.02917,             0.53622,                 0.9,             0.74132,             0.53651,            0.019685,            0.005545,            0.022404,             0.00307,             0.00307,             0.00307
                  72,            0.022993,            0.010718,            0.027245,             0.55144,               0.875,             0.74762,             0.46185,            0.023371,           0.0056153,            0.022141,            0.002971,            0.002971,            0.002971
                  73,            0.029974,            0.010448,            0.027506,             0.56509,               0.875,             0.75273,             0.57276,            0.017805,           0.0054201,            0.021958,            0.002872,            0.002872,            0.002872
                  74,              0.0243,            0.010226,            0.028384,             0.57056,               0.875,             0.75842,             0.53814,            0.020762,            0.005549,            0.021952,            0.002773,            0.002773,            0.002773
                  75,            0.026301,            0.011575,            0.027651,             0.57129,               0.875,             0.76432,             0.57333,            0.017881,           0.0053739,            0.021942,            0.002674,            0.002674,            0.002674
                  76,            0.023081,            0.010522,            0.028238,             0.57094,               0.875,             0.77571,             0.58108,            0.018802,           0.0054345,            0.022156,            0.002575,            0.002575,            0.002575
                  77,            0.022736,            0.010132,             0.02792,             0.58586,             0.89778,             0.77038,             0.55763,            0.017468,            0.005323,            0.022326,            0.002476,            0.002476,            0.002476
                  78,            0.026151,            0.012182,            0.026808,             0.60745,              0.8672,             0.79394,             0.60903,            0.018353,           0.0053378,            0.022438,            0.002377,            0.002377,            0.002377
                  79,            0.022548,            0.010656,            0.024447,             0.60494,             0.89387,             0.79774,             0.60992,            0.017725,           0.0053376,            0.022346,            0.002278,            0.002278,            0.002278
                  80,            0.026224,           0.0092009,            0.026822,             0.61706,                 0.9,             0.77965,             0.62238,            0.016047,           0.0052492,            0.022318,            0.002179,            0.002179,            0.002179
                  81,            0.019994,           0.0095096,            0.026749,             0.62745,             0.89554,             0.82484,             0.63522,            0.017366,           0.0052802,            0.022154,             0.00208,             0.00208,             0.00208
                  82,            0.023345,           0.0096458,            0.024907,             0.63466,                 0.9,             0.81968,             0.67237,            0.016652,            0.005215,            0.021819,            0.001981,            0.001981,            0.001981
                  83,             0.02074,           0.0091156,            0.023744,             0.66348,                 0.9,             0.83354,             0.58104,            0.017755,           0.0052616,            0.021451,            0.001882,            0.001882,            0.001882
                  84,            0.022905,            0.010417,             0.02503,             0.66137,                 0.9,             0.84381,               0.715,            0.014272,           0.0051179,            0.021156,            0.001783,            0.001783,            0.001783
                  85,            0.020015,            0.011295,            0.025702,             0.68025,                 0.9,             0.85077,             0.67594,             0.01675,           0.0051708,            0.021011,            0.001684,            0.001684,            0.001684
                  86,            0.021309,             0.01054,            0.024869,             0.67185,                 0.9,             0.84901,             0.71027,            0.014316,           0.0050831,            0.020791,            0.001585,            0.001585,            0.001585
                  87,            0.018839,            0.011281,            0.025019,             0.67415,                 0.9,             0.85649,             0.67424,            0.015542,           0.0051064,            0.020534,            0.001486,            0.001486,            0.001486
                  88,            0.021931,            0.010031,             0.02603,             0.66874,                 0.9,             0.85645,              0.7097,            0.014469,           0.0050416,            0.020453,            0.001387,            0.001387,            0.001387
                  89,            0.024137,           0.0092451,             0.02418,             0.66121,             0.90114,             0.85428,             0.69266,            0.013987,           0.0049769,            0.020336,            0.001288,            0.001288,            0.001288
                  90,             0.02155,            0.010657,            0.026347,             0.66212,               0.925,             0.85976,             0.73118,             0.01343,           0.0049751,            0.020259,            0.001189,            0.001189,            0.001189
                  91,             0.01803,            0.009552,            0.024654,             0.65371,               0.925,             0.85544,             0.68428,            0.013689,           0.0049523,            0.020235,             0.00109,             0.00109,             0.00109
                  92,            0.022328,            0.010493,            0.023352,             0.65975,               0.925,             0.85341,             0.74519,            0.013756,           0.0048923,            0.020165,            0.000991,            0.000991,            0.000991
                  93,            0.018747,            0.010374,            0.026618,             0.66066,               0.925,             0.85125,             0.68266,            0.013516,           0.0049112,            0.020144,            0.000892,            0.000892,            0.000892
                  94,             0.01937,           0.0099798,            0.025629,             0.66017,               0.925,              0.8502,             0.71641,            0.013142,           0.0048388,            0.020115,            0.000793,            0.000793,            0.000793
                  95,            0.021177,           0.0094095,            0.027974,             0.66089,               0.925,              0.8514,             0.69614,            0.013544,           0.0048645,            0.020057,            0.000694,            0.000694,            0.000694
                  96,            0.019236,           0.0092762,            0.024447,             0.64928,               0.925,             0.85419,             0.71664,            0.013124,           0.0048202,            0.020001,            0.000595,            0.000595,            0.000595
                  97,            0.019056,            0.010305,            0.027917,             0.65698,               0.925,             0.85589,             0.71045,            0.013047,           0.0048002,             0.02001,            0.000496,            0.000496,            0.000496
                  98,            0.019998,           0.0096571,            0.024254,             0.66187,               0.925,             0.85834,             0.71547,            0.013109,            0.004782,                0.02,            0.000397,            0.000397,            0.000397
                  99,            0.018988,            0.010487,            0.024355,             0.66436,             0.92261,             0.86234,              0.7374,            0.012715,           0.0047523,            0.020013,            0.000298,            0.000298,            0.000298
